,non_circ,circ
14843,113.0,1665.0
14844,99.0,903.0
14845,107.0,210.0
14846,107.0,290.0
14847,117.0,189.0
14848,97.0,345.0
14849,75.0,871.0
14850,107.0,483.0
14851,107.0,1132.0
14852,62.0,7479.0
14853,104.0,1042.0
14854,107.0,236.0
14855,103.0,346.0
14856,107.0,739.0
14857,107.0,104.0
14858,104.0,282.0
14859,100.0,1570.0
14860,107.0,706.0
14861,103.0,448.0
14862,107.0,832.0
14863,102.0,813.0
14864,103.0,465.0
14865,196.0,1840.0
14866,103.0,1819.0
14867,107.0,801.0
14868,108.0,736.0
14869,107.0,558.0
14870,96.0,291.0
14871,100.0,267.0
14872,104.0,335.0
14873,107.0,511.0
14874,107.0,1538.0
14875,107.0,810.0
14876,107.0,691.0
14877,97.0,214.0
14878,124.0,461.0
14879,105.0,293.0
14880,99.0,1037.0
14881,103.0,323.0
14882,107.0,445.0
14883,106.0,478.0
14884,98.0,208.0
14885,105.0,1910.0
14886,110.0,1800.0
14887,103.0,655.0
14888,108.0,4318.0
14889,93.0,241.0
14890,107.0,301.0
14891,106.0,4416.0
14892,103.0,409.0
14893,107.0,2934.0
14894,92.0,712.0
14895,107.0,203.0
14896,97.0,312.0
14897,71.0,1200.0
14898,107.0,510.0
14899,106.0,373.0
14900,107.0,383.0
14901,107.0,207.0
14902,102.0,551.0
14903,104.0,241.0
14904,107.0,183.0
14905,107.0,609.0
14906,103.0,185.0
14907,106.0,585.0
14908,107.0,1769.0
14909,103.0,450.0
14910,100.0,920.0
14911,107.0,590.0
14912,85.0,1459.0
14913,107.0,293.0
14914,104.0,771.0
14915,107.0,180.0
14916,107.0,879.0
14917,107.0,356.0
14918,104.0,761.0
14919,107.0,846.0
14920,103.0,848.0
14921,106.0,584.0
14922,85.0,629.0
14923,104.0,1400.0
14924,107.0,1327.0
14925,109.0,337.0
14926,101.0,463.0
14927,107.0,386.0
14928,103.0,1931.0
14929,107.0,258.0
14930,113.0,226.0
14931,102.0,1051.0
14932,107.0,1136.0
14933,100.0,749.0
14934,106.0,707.0
14935,121.0,203.0
14936,107.0,882.0
14937,107.0,463.0
14938,107.0,380.0
14939,101.0,1738.0
14940,97.0,724.0
14941,96.0,190.0
14942,107.0,694.0
14943,107.0,748.0
14944,110.0,283.0
14945,107.0,2428.0
14946,107.0,355.0
14947,107.0,196.0
14948,106.0,454.0
14949,107.0,463.0
14950,107.0,298.0
14951,105.0,1207.0
14952,108.0,298.0
14953,107.0,483.0
14954,107.0,3056.0
14955,97.0,183.0
14956,103.0,1058.0
14957,107.0,475.0
14958,107.0,265.0
14959,107.0,453.0
14960,106.0,2102.0
14961,103.0,2358.0
14962,101.0,1096.0
14963,98.0,522.0
14964,103.0,1138.0
14965,107.0,548.0
14966,107.0,324.0
14967,106.0,192.0
14968,104.0,371.0
14969,107.0,1004.0
14970,107.0,2118.0
14971,107.0,1137.0
14972,107.0,938.0
14973,107.0,604.0
14974,109.0,977.0
14975,103.0,486.0
14976,103.0,277.0
14977,104.0,810.0
14978,107.0,410.0
14979,102.0,387.0
14980,105.0,1538.0
14981,107.0,401.0
14982,102.0,657.0
14983,103.0,1037.0
14984,107.0,264.0
14985,106.0,260.0
14986,99.0,567.0
14987,107.0,308.0
14988,107.0,3360.0
14989,107.0,957.0
14990,103.0,398.0
14991,88.0,183.0
14992,111.0,667.0
14993,107.0,1311.0
14994,98.0,440.0
14995,107.0,912.0
14996,107.0,824.0
14997,108.0,272.0
14998,103.0,618.0
14999,107.0,426.0
15000,107.0,318.0
15001,116.0,411.0
15002,107.0,1266.0
15003,103.0,705.0
15004,105.0,223.0
15005,117.0,242.0
15006,105.0,928.0
15007,107.0,621.0
15008,98.0,712.0
15009,105.0,475.0
15010,107.0,552.0
15011,107.0,365.0
15012,107.0,1564.0
15013,107.0,434.0
15014,108.0,960.0
15015,107.0,220.0
15016,102.0,2051.0
15017,107.0,329.0
15018,103.0,1103.0
15019,108.0,833.0
15020,103.0,294.0
15021,103.0,240.0
15022,107.0,123.0
15023,104.0,248.0
15024,104.0,742.0
15025,107.0,190.0
15026,100.0,371.0
15027,107.0,358.0
15028,108.0,991.0
15029,100.0,189.0
15030,108.0,1148.0
15031,102.0,5249.0
15032,103.0,269.0
15033,102.0,614.0
15034,107.0,1026.0
15035,107.0,237.0
15036,107.0,676.0
15037,104.0,606.0
15038,103.0,1159.0
15039,99.0,387.0
15040,107.0,1305.0
15041,107.0,429.0
15042,107.0,345.0
15043,106.0,547.0
15044,96.0,385.0
15045,101.0,509.0
15046,102.0,342.0
15047,107.0,213.0
15048,105.0,265.0
15049,104.0,309.0
15050,107.0,166.0
15051,107.0,781.0
15052,98.0,638.0
15053,107.0,554.0
15054,117.0,433.0
15055,107.0,380.0
15056,107.0,300.0
15057,107.0,195.0
15058,107.0,409.0
15059,103.0,538.0
15060,107.0,192.0
15061,124.0,706.0
15062,103.0,856.0
15063,107.0,1738.0
15064,101.0,510.0
15065,107.0,557.0
15066,105.0,3151.0
15067,107.0,931.0
15068,107.0,413.0
15069,107.0,896.0
15070,104.0,590.0
15071,105.0,6546.0
15072,107.0,1621.0
15073,90.0,419.0
15074,103.0,579.0
15075,107.0,762.0
15076,107.0,11646.0
15077,107.0,2161.0
15078,106.0,218.0
15079,107.0,13883.0
15080,107.0,2088.0
15081,87.0,1282.0
15082,100.0,929.0
15083,67.0,304.0
15084,106.0,440.0
15085,111.0,312.0
15086,107.0,189.0
15087,107.0,601.0
15088,108.0,406.0
15089,106.0,267.0
15090,103.0,1061.0
15091,106.0,250.0
15092,102.0,647.0
15093,106.0,1027.0
15094,107.0,436.0
15095,98.0,178.0
15096,104.0,281.0
15097,104.0,249.0
15098,107.0,970.0
15099,100.0,219.0
15100,100.0,768.0
15101,107.0,920.0
15102,109.0,1050.0
15103,108.0,521.0
15104,101.0,334.0
15105,91.0,385.0
15106,108.0,352.0
15107,105.0,312.0
15108,105.0,433.0
15109,103.0,8661.0
15110,107.0,300.0
15111,103.0,460.0
15112,107.0,615.0
15113,107.0,198.0
15114,107.0,833.0
15115,107.0,372.0
15116,104.0,231.0
15117,107.0,348.0
15118,104.0,285.0
15119,114.0,453.0
15120,107.0,535.0
15121,103.0,236.0
15122,107.0,625.0
15123,107.0,246.0
15124,107.0,208.0
15125,107.0,7206.0
15126,107.0,248.0
15127,106.0,386.0
15128,107.0,1353.0
15129,117.0,614.0
15130,107.0,1099.0
15131,103.0,2031.0
15132,103.0,176.0
15133,107.0,620.0
15134,107.0,326.0
15135,104.0,177.0
15136,107.0,726.0
15137,117.0,659.0
15138,117.0,547.0
15139,107.0,406.0
15140,107.0,267.0
15141,104.0,316.0
15142,107.0,331.0
15143,104.0,239.0
15144,101.0,2460.0
15145,103.0,692.0
15146,106.0,288.0
15147,107.0,823.0
15148,102.0,863.0
15149,107.0,2517.0
15150,101.0,356.0
15151,103.0,563.0
15152,107.0,197.0
15153,106.0,372.0
15154,79.0,1610.0
15155,116.0,534.0
15156,105.0,148.0
15157,91.0,663.0
15158,103.0,445.0
15159,107.0,342.0
15160,100.0,477.0
15161,105.0,283.0
15162,104.0,3183.0
15163,106.0,555.0
15164,104.0,307.0
15165,107.0,309.0
15166,103.0,1261.0
15167,107.0,294.0
15168,106.0,841.0
15169,99.0,462.0
15170,99.0,523.0
15171,105.0,513.0
15172,108.0,592.0
15173,104.0,768.0
15174,102.0,461.0
15175,100.0,798.0
15176,104.0,1494.0
15177,71.0,1233.0
15178,107.0,558.0
15179,92.0,390.0
15180,54.0,1456.0
15181,103.0,2911.0
15182,109.0,2416.0
15183,105.0,317.0
15184,107.0,239.0
15185,103.0,748.0
15186,104.0,183.0
15187,107.0,2007.0
15188,107.0,336.0
15189,104.0,953.0
15190,103.0,467.0
15191,103.0,1747.0
15192,107.0,743.0
15193,106.0,1386.0
15194,107.0,606.0
15195,108.0,484.0
15196,103.0,454.0
15197,121.0,532.0
15198,101.0,2532.0
15199,106.0,1891.0
15200,107.0,353.0
15201,107.0,456.0
15202,107.0,323.0
15203,103.0,309.0
15204,108.0,2638.0
15205,98.0,258.0
15206,117.0,750.0
15207,103.0,535.0
15208,112.0,277.0
15209,111.0,741.0
15210,94.0,313.0
15211,95.0,4702.0
15212,102.0,395.0
15213,103.0,314.0
15214,101.0,410.0
15215,107.0,343.0
15216,103.0,308.0
15217,107.0,814.0
15218,106.0,339.0
15219,101.0,435.0
15220,108.0,765.0
15221,107.0,171.0
15222,104.0,691.0
15223,106.0,576.0
15224,107.0,665.0
15225,105.0,457.0
15226,107.0,747.0
15227,102.0,517.0
15228,93.0,379.0
15229,88.0,538.0
15230,108.0,526.0
15231,107.0,343.0
15232,103.0,291.0
15233,100.0,2700.0
15234,110.0,428.0
15235,107.0,867.0
15236,108.0,175.0
15237,103.0,503.0
15238,102.0,530.0
15239,102.0,518.0
15240,104.0,1278.0
15241,105.0,133.0
15242,107.0,301.0
15243,101.0,834.0
15244,108.0,288.0
15245,106.0,476.0
15246,107.0,487.0
15247,107.0,198.0
15248,104.0,247.0
15249,86.0,2700.0
15250,108.0,1650.0
15251,107.0,54.0
15252,107.0,1309.0
15253,107.0,459.0
15254,104.0,245.0
15255,104.0,374.0
15256,107.0,1190.0
15257,111.0,216.0
15258,101.0,198.0
15259,107.0,529.0
15260,108.0,477.0
15261,106.0,1303.0
15262,105.0,213.0
15263,103.0,422.0
15264,101.0,369.0
15265,107.0,242.0
15266,106.0,964.0
15267,107.0,330.0
15268,107.0,675.0
15269,107.0,455.0
15270,106.0,845.0
15271,107.0,233.0
15272,101.0,2133.0
15273,105.0,3564.0
15274,103.0,1116.0
15275,107.0,453.0
15276,110.0,640.0
15277,103.0,580.0
15278,102.0,499.0
15279,105.0,430.0
15280,104.0,311.0
15281,106.0,775.0
15282,103.0,883.0
15283,91.0,710.0
15284,105.0,1280.0
15285,107.0,174.0
15286,107.0,593.0
15287,106.0,291.0
15288,100.0,204.0
15289,107.0,1075.0
15290,107.0,580.0
15291,107.0,287.0
15292,106.0,390.0
15293,106.0,843.0
15294,94.0,955.0
15295,107.0,366.0
15296,106.0,705.0
15297,106.0,590.0
15298,97.0,340.0
15299,107.0,502.0
15300,107.0,515.0
15301,103.0,1106.0
15302,103.0,310.0
15303,107.0,856.0
15304,102.0,289.0
15305,111.0,782.0
15306,106.0,543.0
15307,103.0,571.0
15308,107.0,514.0
15309,107.0,460.0
15310,104.0,766.0
15311,108.0,514.0
15312,104.0,194.0
15313,95.0,324.0
15314,64.0,1578.0
15315,101.0,1304.0
15316,107.0,759.0
15317,107.0,460.0
15318,106.0,349.0
15319,94.0,381.0
15320,106.0,272.0
15321,106.0,477.0
15322,101.0,1840.0
15323,103.0,273.0
15324,103.0,289.0
15325,107.0,572.0
15326,106.0,523.0
15327,109.0,573.0
15328,96.0,8913.0
15329,107.0,60.0
15330,106.0,1502.0
15331,109.0,537.0
15332,111.0,1457.0
15333,111.0,659.0
15334,111.0,2814.0
15335,103.0,2340.0
15336,117.0,543.0
15337,103.0,238.0
15338,102.0,1051.0
15339,101.0,360.0
15340,107.0,1636.0
15341,104.0,1360.0
15342,105.0,628.0
15343,107.0,2420.0
15344,102.0,580.0
15345,106.0,2398.0
15346,104.0,432.0
15347,110.0,801.0
15348,107.0,625.0
15349,106.0,321.0
15350,106.0,255.0
15351,107.0,1731.0
15352,107.0,624.0
15353,103.0,209.0
15354,101.0,395.0
15355,108.0,870.0
15356,104.0,456.0
15357,106.0,244.0
15358,103.0,346.0
15359,102.0,3132.0
15360,105.0,330.0
15361,107.0,368.0
15362,103.0,937.0
15363,107.0,343.0
15364,104.0,144.0
15365,107.0,380.0
15366,103.0,382.0
15367,107.0,1482.0
15368,106.0,805.0
15369,103.0,420.0
15370,105.0,1006.0
15371,104.0,379.0
15372,103.0,198.0
15373,107.0,156.0
15374,102.0,1577.0
15375,114.0,556.0
15376,107.0,994.0
15377,107.0,328.0
15378,103.0,693.0
15379,109.0,372.0
15380,103.0,348.0
15381,107.0,435.0
15382,103.0,210.0
15383,99.0,843.0
15384,107.0,1285.0
15385,101.0,273.0
15386,107.0,241.0
15387,107.0,558.0
15388,103.0,933.0
15389,108.0,492.0
15390,109.0,1707.0
15391,98.0,1742.0
15392,102.0,463.0
15393,103.0,741.0
15394,105.0,304.0
15395,104.0,2255.0
15396,95.0,1218.0
15397,99.0,1252.0
15398,101.0,348.0
15399,107.0,1292.0
15400,107.0,419.0
15401,107.0,840.0
15402,95.0,437.0
15403,107.0,346.0
15404,103.0,536.0
15405,107.0,531.0
15406,106.0,414.0
15407,107.0,478.0
15408,107.0,225.0
15409,107.0,1627.0
15410,104.0,321.0
15411,108.0,733.0
15412,107.0,512.0
15413,107.0,229.0
15414,107.0,298.0
15415,105.0,1689.0
15416,104.0,222.0
15417,107.0,2352.0
15418,106.0,345.0
15419,96.0,591.0
15420,110.0,1278.0
15421,107.0,496.0
15422,100.0,296.0
15423,92.0,322.0
15424,99.0,511.0
15425,107.0,1249.0
15426,100.0,606.0
15427,104.0,233.0
15428,107.0,192.0
15429,107.0,683.0
15430,106.0,849.0
15431,107.0,253.0
15432,106.0,1029.0
15433,105.0,419.0
15434,112.0,457.0
15435,107.0,527.0
15436,107.0,678.0
15437,106.0,748.0
15438,107.0,691.0
15439,106.0,1452.0
15440,105.0,246.0
15441,98.0,1334.0
15442,107.0,2916.0
15443,107.0,426.0
15444,101.0,749.0
15445,107.0,373.0
15446,107.0,692.0
15447,107.0,1477.0
15448,106.0,723.0
15449,103.0,1631.0
15450,97.0,1230.0
15451,98.0,1640.0
15452,107.0,389.0
15453,105.0,1567.0
15454,110.0,455.0
15455,107.0,865.0
15456,103.0,447.0
15457,107.0,1056.0
15458,102.0,1308.0
15459,107.0,3052.0
15460,107.0,271.0
15461,107.0,172.0
15462,101.0,343.0
15463,113.0,2217.0
15464,106.0,940.0
15465,106.0,223.0
15466,105.0,209.0
15467,102.0,633.0
15468,107.0,260.0
15469,103.0,328.0
15470,104.0,249.0
15471,107.0,554.0
15472,107.0,323.0
15473,104.0,173.0
15474,103.0,529.0
15475,106.0,658.0
15476,107.0,452.0
15477,107.0,636.0
15478,96.0,1413.0
15479,105.0,319.0
15480,107.0,224.0
15481,96.0,649.0
15482,106.0,1546.0
15483,101.0,1498.0
15484,107.0,597.0
15485,107.0,1084.0
15486,117.0,6825.0
15487,105.0,1107.0
15488,107.0,499.0
15489,114.0,812.0
15490,107.0,920.0
15491,101.0,456.0
15492,107.0,2451.0
15493,107.0,312.0
15494,107.0,2033.0
15495,107.0,448.0
15496,108.0,1437.0
15497,105.0,498.0
15498,105.0,1491.0
15499,104.0,603.0
15500,108.0,730.0
15501,117.0,297.0
15502,107.0,7400.0
15503,107.0,826.0
15504,104.0,1329.0
15505,107.0,2415.0
15506,102.0,2017.0
15507,105.0,336.0
15508,103.0,346.0
15509,102.0,1556.0
15510,103.0,1052.0
15511,107.0,411.0
15512,103.0,5727.0
15513,107.0,515.0
15514,107.0,741.0
15515,105.0,3185.0
15516,101.0,384.0
15517,104.0,557.0
15518,107.0,304.0
15519,102.0,619.0
15520,104.0,361.0
15521,102.0,616.0
15522,107.0,531.0
15523,72.0,1571.0
15524,105.0,737.0
15525,100.0,566.0
15526,103.0,1542.0
15527,107.0,740.0
15528,108.0,294.0
15529,107.0,217.0
15530,107.0,260.0
15531,107.0,197.0
15532,100.0,665.0
15533,104.0,531.0
15534,105.0,1471.0
15535,107.0,825.0
15536,102.0,1878.0
15537,103.0,682.0
15538,107.0,161.0
15539,120.0,421.0
15540,107.0,365.0
15541,96.0,339.0
15542,107.0,871.0
15543,105.0,507.0
15544,107.0,2329.0
15545,110.0,343.0
15546,105.0,2354.0
15547,107.0,302.0
15548,107.0,239.0
15549,89.0,584.0
15550,107.0,856.0
15551,107.0,2107.0
15552,106.0,1085.0
15553,107.0,510.0
15554,106.0,415.0
15555,107.0,563.0
15556,93.0,350.0
15557,107.0,4856.0
15558,102.0,1483.0
15559,107.0,342.0
15560,100.0,768.0
15561,104.0,1190.0
15562,107.0,1059.0
15563,102.0,793.0
15564,112.0,269.0
15565,100.0,676.0
15566,103.0,554.0
15567,108.0,430.0
15568,110.0,173.0
15569,105.0,161.0
15570,103.0,477.0
15571,98.0,1050.0
15572,107.0,967.0
15573,107.0,1041.0
15574,105.0,4653.0
15575,107.0,419.0
15576,104.0,307.0
15577,107.0,1119.0
15578,102.0,289.0
15579,103.0,350.0
15580,105.0,6075.0
15581,102.0,412.0
15582,104.0,2648.0
15583,102.0,316.0
15584,98.0,2348.0
15585,107.0,799.0
15586,99.0,232.0
15587,106.0,227.0
15588,107.0,387.0
15589,107.0,652.0
15590,107.0,332.0
15591,107.0,906.0
15592,106.0,604.0
15593,91.0,1957.0
15594,105.0,313.0
15595,107.0,1468.0
15596,105.0,272.0
15597,107.0,570.0
15598,107.0,571.0
15599,107.0,278.0
15600,106.0,470.0
15601,108.0,1923.0
15602,103.0,1662.0
15603,102.0,776.0
15604,103.0,199.0
15605,104.0,371.0
15606,107.0,540.0
15607,106.0,223.0
15608,108.0,156.0
15609,102.0,6103.0
15610,104.0,305.0
15611,107.0,365.0
15612,96.0,569.0
15613,107.0,147.0
15614,107.0,2904.0
15615,107.0,312.0
15616,102.0,759.0
15617,104.0,560.0
15618,106.0,433.0
15619,107.0,278.0
15620,107.0,178.0
15621,111.0,1621.0
15622,107.0,507.0
15623,107.0,357.0
15624,105.0,291.0
15625,102.0,207.0
15626,102.0,519.0
15627,100.0,486.0
15628,107.0,840.0
15629,107.0,666.0
15630,87.0,565.0
15631,106.0,1893.0
15632,107.0,1487.0
15633,105.0,446.0
15634,106.0,949.0
15635,107.0,2338.0
15636,107.0,342.0
15637,106.0,613.0
15638,107.0,987.0
15639,107.0,1580.0
15640,103.0,395.0
15641,104.0,527.0
15642,105.0,323.0
15643,96.0,1531.0
15644,104.0,631.0
15645,104.0,451.0
15646,107.0,315.0
15647,104.0,257.0
15648,105.0,248.0
15649,107.0,702.0
15650,104.0,937.0
15651,98.0,802.0
15652,104.0,305.0
15653,106.0,468.0
15654,101.0,1217.0
15655,69.0,600.0
15656,85.0,447.0
15657,104.0,1781.0
15658,103.0,680.0
15659,99.0,1108.0
15660,103.0,453.0
15661,102.0,1164.0
15662,102.0,540.0
15663,103.0,813.0
15664,103.0,220.0
15665,107.0,1111.0
15666,107.0,191.0
15667,107.0,219.0
15668,107.0,767.0
15669,104.0,526.0
15670,103.0,754.0
15671,153.0,198.0
15672,107.0,573.0
15673,108.0,507.0
15674,105.0,202.0
15675,103.0,842.0
15676,107.0,336.0
15677,101.0,538.0
15678,105.0,1700.0
15679,107.0,335.0
15680,101.0,218.0
15681,111.0,246.0
15682,101.0,411.0
15683,107.0,619.0
15684,104.0,423.0
15685,106.0,255.0
15686,107.0,1005.0
15687,107.0,276.0
15688,107.0,215.0
15689,97.0,212.0
15690,107.0,198.0
15691,104.0,236.0
15692,107.0,874.0
15693,105.0,300.0
15694,107.0,380.0
15695,107.0,467.0
15696,102.0,892.0
15697,108.0,200.0
15698,107.0,234.0
15699,104.0,202.0
15700,107.0,1033.0
15701,107.0,1128.0
15702,105.0,249.0
15703,107.0,230.0
15704,106.0,541.0
15705,107.0,279.0
15706,107.0,2375.0
15707,109.0,359.0
15708,106.0,704.0
15709,103.0,417.0
15710,100.0,1586.0
15711,107.0,662.0
15712,111.0,1464.0
15713,102.0,117.0
15714,104.0,482.0
15715,100.0,1605.0
15716,103.0,170.0
15717,107.0,746.0
15718,94.0,630.0
15719,105.0,549.0
15720,94.0,540.0
15721,109.0,258.0
15722,95.0,494.0
15723,107.0,1348.0
15724,107.0,804.0
15725,108.0,747.0
15726,108.0,545.0
15727,106.0,605.0
15728,110.0,334.0
15729,107.0,1622.0
15730,109.0,534.0
15731,104.0,900.0
15732,102.0,638.0
15733,107.0,220.0
15734,107.0,593.0
15735,107.0,895.0
15736,106.0,341.0
15737,107.0,531.0
15738,107.0,782.0
15739,105.0,1086.0
15740,100.0,657.0
15741,103.0,450.0
15742,106.0,1030.0
15743,111.0,666.0
15744,106.0,234.0
15745,103.0,819.0
15746,107.0,4930.0
15747,109.0,1369.0
15748,115.0,268.0
15749,103.0,296.0
15750,107.0,682.0
15751,107.0,672.0
15752,104.0,334.0
15753,110.0,261.0
15754,105.0,209.0
15755,102.0,308.0
15756,103.0,368.0
15757,99.0,243.0
15758,107.0,6287.0
15759,110.0,318.0
15760,102.0,257.0
15761,101.0,304.0
15762,100.0,527.0
15763,100.0,1671.0
15764,107.0,893.0
15765,103.0,498.0
15766,107.0,610.0
15767,107.0,1015.0
15768,104.0,932.0
15769,99.0,341.0
15770,109.0,306.0
15771,109.0,240.0
15772,104.0,1080.0
15773,107.0,197.0
15774,104.0,299.0
15775,102.0,465.0
15776,107.0,672.0
15777,105.0,784.0
15778,101.0,218.0
15779,103.0,1370.0
15780,105.0,512.0
15781,106.0,216.0
15782,104.0,404.0
15783,104.0,485.0
15784,97.0,484.0
15785,107.0,123.0
15786,107.0,399.0
15787,104.0,995.0
15788,105.0,376.0
15789,107.0,964.0
15790,106.0,866.0
15791,103.0,242.0
15792,98.0,5913.0
15793,107.0,1208.0
15794,103.0,449.0
15795,107.0,365.0
15796,108.0,513.0
15797,68.0,427.0
15798,107.0,653.0
15799,103.0,363.0
15800,106.0,1936.0
15801,107.0,852.0
15802,107.0,465.0
15803,108.0,721.0
15804,106.0,1893.0
15805,103.0,2645.0
15806,108.0,525.0
15807,105.0,774.0
15808,79.0,282.0
15809,103.0,294.0
15810,112.0,535.0
15811,97.0,415.0
15812,102.0,563.0
15813,108.0,409.0
15814,107.0,2241.0
15815,107.0,224.0
15816,107.0,636.0
15817,107.0,282.0
15818,100.0,263.0
15819,107.0,830.0
15820,100.0,382.0
15821,107.0,750.0
15822,107.0,406.0
15823,104.0,2498.0
15824,104.0,572.0
15825,106.0,948.0
15826,101.0,279.0
15827,105.0,30.0
15828,107.0,399.0
15829,104.0,1256.0
15830,107.0,229.0
15831,60.0,282.0
15832,107.0,380.0
15833,107.0,789.0
15834,107.0,678.0
15835,107.0,566.0
15836,107.0,519.0
15837,107.0,250.0
15838,107.0,1199.0
15839,107.0,396.0
15840,103.0,1053.0
15841,103.0,411.0
15842,107.0,1101.0
15843,107.0,351.0
15844,103.0,839.0
15845,103.0,718.0
15846,100.0,318.0
15847,100.0,553.0
15848,101.0,273.0
15849,102.0,171.0
15850,105.0,663.0
15851,106.0,176.0
15852,73.0,558.0
15853,106.0,1027.0
15854,105.0,637.0
15855,107.0,572.0
15856,106.0,613.0
15857,107.0,636.0
15858,107.0,319.0
15859,100.0,194.0
15860,104.0,339.0
15861,106.0,256.0
15862,106.0,659.0
15863,98.0,566.0
15864,107.0,832.0
15865,72.0,704.0
15866,107.0,163.0
15867,107.0,1686.0
15868,104.0,341.0
15869,104.0,378.0
15870,107.0,5162.0
15871,103.0,99.0
15872,107.0,536.0
15873,106.0,1041.0
15874,107.0,946.0
15875,83.0,583.0
15876,107.0,215.0
15877,104.0,296.0
15878,102.0,469.0
15879,99.0,349.0
15880,107.0,516.0
15881,111.0,781.0
15882,113.0,1179.0
15883,104.0,1869.0
15884,104.0,363.0
15885,107.0,590.0
15886,106.0,1770.0
15887,104.0,487.0
15888,107.0,396.0
15889,105.0,1332.0
15890,75.0,181.0
15891,107.0,613.0
15892,106.0,238.0
15893,99.0,358.0
15894,106.0,614.0
15895,104.0,302.0
15896,107.0,271.0
15897,107.0,508.0
15898,98.0,469.0
15899,60.0,483.0
15900,107.0,781.0
15901,104.0,383.0
15902,107.0,306.0
15903,104.0,954.0
15904,60.0,374.0
15905,104.0,358.0
15906,104.0,213.0
15907,105.0,647.0
15908,103.0,438.0
15909,103.0,353.0
15910,96.0,5995.0
15911,101.0,501.0
15912,106.0,634.0
15913,103.0,329.0
15914,106.0,258.0
15915,103.0,1279.0
15916,107.0,1436.0
15917,107.0,355.0
15918,107.0,610.0
15919,107.0,613.0
15920,117.0,487.0
15921,107.0,698.0
15922,110.0,594.0
15923,108.0,754.0
15924,103.0,300.0
15925,108.0,113.0
15926,107.0,798.0
15927,106.0,1221.0
15928,102.0,676.0
15929,106.0,457.0
15930,107.0,229.0
15931,110.0,5079.0
15932,105.0,337.0
15933,103.0,1285.0
15934,100.0,1227.0
15935,102.0,631.0
15936,94.0,903.0
15937,92.0,289.0
15938,104.0,316.0
15939,107.0,420.0
15940,99.0,324.0
15941,107.0,249.0
15942,107.0,183.0
15943,106.0,275.0
15944,98.0,330.0
15945,104.0,1666.0
15946,107.0,1903.0
15947,107.0,1622.0
15948,105.0,972.0
15949,108.0,2644.0
15950,107.0,189.0
15951,98.0,220.0
15952,117.0,432.0
15953,107.0,23.0
15954,107.0,486.0
15955,107.0,791.0
15956,114.0,626.0
15957,99.0,496.0
15958,98.0,457.0
15959,102.0,260.0
15960,107.0,663.0
15961,107.0,334.0
15962,107.0,2182.0
15963,106.0,1308.0
15964,104.0,84.0
15965,89.0,1408.0
15966,101.0,612.0
15967,107.0,1152.0
15968,100.0,582.0
15969,107.0,300.0
15970,91.0,391.0
15971,104.0,549.0
15972,106.0,559.0
15973,103.0,521.0
15974,107.0,459.0
15975,105.0,920.0
15976,101.0,1649.0
15977,100.0,195.0
15978,107.0,724.0
15979,103.0,1469.0
15980,107.0,333.0
15981,107.0,336.0
15982,103.0,1017.0
15983,107.0,703.0
15984,97.0,2205.0
15985,107.0,315.0
15986,107.0,453.0
15987,105.0,252.0
15988,108.0,283.0
15989,108.0,2406.0
15990,103.0,261.0
15991,105.0,640.0
15992,96.0,318.0
15993,107.0,466.0
15994,103.0,2812.0
15995,104.0,440.0
15996,106.0,455.0
15997,101.0,505.0
15998,110.0,603.0
15999,107.0,99.0
16000,109.0,264.0
16001,103.0,953.0
16002,103.0,631.0
16003,104.0,339.0
16004,107.0,2760.0
16005,110.0,238.0
16006,107.0,267.0
16007,104.0,667.0
16008,103.0,579.0
16009,108.0,531.0
16010,107.0,2049.0
16011,108.0,616.0
16012,112.0,889.0
16013,104.0,546.0
16014,105.0,268.0
16015,105.0,292.0
16016,107.0,273.0
16017,107.0,255.0
16018,106.0,249.0
16019,111.0,578.0
16020,108.0,2767.0
16021,107.0,1144.0
16022,109.0,586.0
16023,107.0,1221.0
16024,107.0,271.0
16025,100.0,1839.0
16026,100.0,3438.0
16027,107.0,7206.0
16028,107.0,234.0
16029,89.0,495.0
16030,107.0,374.0
16031,107.0,1624.0
16032,80.0,1395.0
16033,107.0,244.0
16034,185.0,421.0
16035,107.0,373.0
16036,101.0,473.0
16037,108.0,152.0
16038,98.0,264.0
16039,91.0,640.0
16040,110.0,528.0
16041,99.0,821.0
16042,107.0,220.0
16043,107.0,575.0
16044,107.0,1690.0
16045,98.0,1087.0
16046,68.0,229.0
16047,107.0,440.0
16048,107.0,592.0
16049,111.0,338.0
16050,103.0,204.0
16051,107.0,861.0
16052,107.0,228.0
16053,104.0,1301.0
16054,107.0,2371.0
16055,108.0,532.0
16056,107.0,85.0
16057,107.0,755.0
16058,107.0,173.0
16059,107.0,655.0
16060,93.0,2724.0
16061,106.0,350.0
16062,98.0,1172.0
16063,107.0,1703.0
16064,100.0,348.0
16065,102.0,215.0
16066,102.0,1455.0
16067,107.0,378.0
16068,104.0,865.0
16069,105.0,3437.0
16070,64.0,2155.0
16071,100.0,489.0
16072,105.0,776.0
16073,103.0,334.0
16074,107.0,383.0
16075,102.0,374.0
16076,121.0,253.0
16077,107.0,603.0
16078,107.0,463.0
16079,106.0,302.0
